,year,name,artists,key
87785,1998,Ruff Ryders Anthem,['DMX'],10
46409,1966,Sweet Charity: Big Spender,"['Cy Coleman', 'Helen Gallagher', 'Thelma Oliver', 'Sweet Charity Ensemble', 'Fred Werner', 'Sweet Charity Original Broadway Cast']",10
130996,1971,Life Is A Carnival - Remastered 2000,['The Band'],4
14090,1992,Fear of the Dark - 2015 Remaster,['Iron Maiden'],2
110612,1948,Sonata in D: Allegretto spiritoso,"['Luigi Boccherini', 'Jascha Heifetz']",2
150627,1995,Rock And Roll Is Dead,['Lenny Kravitz'],2
8677,1965,Subterranean Homesick Blues,['Bob Dylan'],4
109606,1940,Bhenge Mor Gharer Chabi,['Bina Chowdhury'],9
50764,1987,На Заре,['Alyans'],10
116238,1977,El Confundido,['Los Bukis'],2
85054,1983,Long Hot Summer - Extended Version,['The Style Council'],7
142548,1952,Besh To Na Hoy,['Tarun Banerjee'],4
66764,1978,Tenderness on the Block - 2007 Remaster,['Warren Zevon'],4
35010,2002,The Big Rock Candy Mountain,['Harry McClintock'],0
111818,1954,Messa da Requiem: 2. Confutatis,"['Giuseppe Verdi', 'Kim Borg', 'RIAS-Symphonie-Orchester', 'Ferenc Fricsay', 'RIAS Kammerchor', 'Chor der St. Hedwigs-Kathedrale Berlin']",4
76083,1931,"Werther, Acte II: Un autre est son époux!","['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",8
100873,1981,You Know What I Like - Remastered,['Billy Squier'],4
98014,1966,Sweet Cocaine,['Fred Neil'],0
32388,1989,Egg Man,['Beastie Boys'],1
12874,1986,Angel Of Death,['Slayer'],1
6567,1954,His Eye Is On the Sparrow,['Mahalia Jackson'],5
17222,2008,Mary Jane's Last Dance,['Tom Petty and the Heartbreakers'],7
59747,1942,Suspiranno 'na canzone,['Giacomo Rondinella'],9
96534,1959,Children Go Where I Send You,['Nina Simone'],2
164021,1987,Asimbonanga (Mandela),"['Johnny Clegg', 'Savuka']",6
207,1922,J'en Ai Marre,['Mistinguett'],0
89164,2004,Sympathy For The Devil,"[""Guns N' Roses""]",8
156803,1951,Il Principe Gualtiero vostro padre,"['Giacomo Puccini', 'Fernando Previtali', 'Orchestra Lirica e Coro di Milano della RAI']",2
10745,1975,Huit octobre 1971,['Cortex'],2
132922,1980,Children of the Night,['The Jones Girls'],7
87497,1996,House Keeper,['Men of Vizion'],6
73777,2013,Nikki,['Forever The Sickest Kids'],1
25607,1955,Après moi,['Eartha Kitt'],10
69563,1992,Je Cherche Un Homme,['Eartha Kitt'],1
118236,1987,I Want You So Bad,['Heart'],9
11852,1981,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,"['Stevie Nicks', 'Tom Petty and the Heartbreakers']",4
6655,1955,I Believe,['Frankie Laine'],1
73089,2010,Share My Life,['Kem'],1
134868,1990,Detenedla Ya,['Emmanuel'],2
62555,1957,All The Way - Rudy Van Gelder Edition / 2007 / Digital Remaster,['Lee Morgan'],0
152578,2004,Can You Feel the Love Tonight - Instrumental,['Fred Mollin'],10
129678,1964,A la Sombra de Mi Mamá,['Leo Dan'],9
29714,1975,Never Can Say Goodbye - Single Version,['Gloria Gaynor'],7
78493,1950,Ta orfana,['Prodromos Tsaousakis'],4
30850,1981,Too Young to Die,['Agent Orange'],7
3833,1941,White Christmas (feat. Marion Morgan) - 78rpm Version,"['Harry James', 'Marion Morgan']",2
92282,2020,Pero Ya No,['Bad Bunny'],4
108833,2020,Oh My God,['Alec Benjamin'],5
33682,1995,Flood,['Jars Of Clay'],0
55563,2011,Mr. Wrong,"['Mary J. Blige', 'Drake']",0
46391,1965,The Hawaiian Wedding Song (Ke Kali Nei Au),['John Gary'],1
74491,2017,A Moment Apart,['ODESZA'],7
68719,1988,Give You Nothing,['Bad Religion'],2
50005,1984,Persephone,['Cocteau Twins'],9
1834,1931,Lady of Spain,"['Jack Payne', 'His BBC Dance Orchestra']",2
78710,1951,Escucha Mi Tirmo,['Roberto Faz'],8
133994,1986,Ave Maria Guarani,['Ennio Morricone'],11
87021,1994,40 Days,['Slowdive'],4
85341,1985,Marina Del Rey,['George Strait'],2
113826,1964,My Funny Valentine,['J.J. Johnson'],8
165215,1993,New York State Of Mind,['Oleta Adams'],5
532,1924,Dites moi m'sieur chevalier,['Maurice Chevalier'],9
155389,2020,Stella Brown,['Jelani Aryeh'],2
55942,2013,"Love, Love, Love",['Donny Hathaway'],8
134139,1986,Creep In The Cellar,['Butthole Surfers'],2
125980,1946,Bi Vefadır,['Safiye Ayla'],9
59635,1942,"Intermezzo in A Major, Op. 118, No. 2 (Remastered)","['Johannes Brahms', 'Oscar Levant']",6
101852,1985,Other Side of the World,['Luther Vandross'],10
13016,1987,"Forever and Ever, Amen",['Randy Travis'],2
4913,1946,Jumpin' With Symphony Sid,['Dizzy Gillespie'],0
114875,1970,The Road - 2002 Remaster,['Chicago'],9
10738,1975,Mamas Don't Let Your Babies Grow Up to Be Cowboys,['Willie Nelson'],9
159075,1962,We Wish You a Merry Christmas,['The Everly Brothers'],7
98530,1969,Have You Heard - Pt. 2,['The Moody Blues'],9
99545,1974,Whitey on the Moon,['Gil Scott-Heron'],4
12257,1983,Institutionalized,['Suicidal Tendencies'],0
162474,1979,American Girls,['Triumph'],9
114681,1969,I'm with You,['Love'],2
37140,2013,Paint,['The Paper Kites'],4
81779,1967,Sleigh Ride / Jingle Bells,['Roy Rogers/Dale Evans'],9
110497,1948,Bhoolne Wale Yaad Na Na,['Mukesh'],1
108982,1926,"Mazurkas, Op. 7: No. 3 in F Minor","['Frédéric Chopin', 'Ignaz Friedman']",1
83432,1975,Night Flight - Remaster,['Led Zeppelin'],2
36957,2012,I Knew You Were Trouble.,['Taylor Swift'],3
133136,1981,Dilbar Mere - Satte Pe Satta / Soundtrack Version,"['Kishore Kumar', 'Anette']",5
91326,2015,Cursive,['Billie Marten'],0
64810,1968,Julia,['Ramsey Lewis'],0
150012,1991,The One I Want,['Green Day'],3
134136,1986,Climb,['Ennio Morricone'],7
7755,1960,Birth Of The Blues,['Sonny Stitt'],3
164072,1987,Shadows Of The Moon,"['Michael Jones', 'David Darling']",4
113252,1962,She Can't Find Her Keys,['Paul Petersen'],11
149712,1990,Got a Love for You - Hurley's House Mix,['Jomanda'],6
97850,1965,I'm On an Island,['The Kinks'],1
136213,1997,Castles Made of Sand,['Jimi Hendrix'],7
133194,1982,Christmas Is Paintin' The Town,['The Oak Ridge Boys'],0
706,1925,Liebestraum,['Tommy Dorsey'],5
53112,1999,Un Poeta Enamorado,['Aventura'],2
41792,1942,Shelter,['Charlie Chaplin'],5
27565,1965,Spanish Grease,['Willie Bobo'],3
94720,1950,Theme For Sunday,['Stan Kenton'],7
101274,1983,Stuck On You,['Lionel Richie'],5
101605,1984,"Dancing In The Sheets - Extended 12"" Remix",['Shalamar'],9
99266,1973,El Ausente,"['Fruko Y Sus Tesos', 'Joe Arroyo']",9
41909,1943,Down In Louisiana,['Lead Belly'],9
37300,2013,Doin' it Right (feat. Panda Bear),"['Daft Punk', 'Panda Bear']",6
154090,2013,Skyfall,['Llina Joy'],1
10528,1974,Return of the Grievous Angel - Remastered Version,['Gram Parsons'],10
57000,2019,Rescue Me,['OneRepublic'],7
165647,1995,Inalcanzable,['Enrique Iglesias'],11
97865,1965,Anytime You Want Me - Stereo Version,['The Who'],2
170305,2019,528 Hz DNA Repair,"['Miracle Tones', 'Solfeggio Healing Frequencies']",5
6745,1955,Thinking of You,['Sarah Vaughan'],8
83713,1976,Anus Of Uranus,['Klaatu'],9
34397,1999,Graduation (Friends Forever),['Vitamin C'],0
142200,1950,Tu lo sai - Voice,"['Giuseppe Torelli', 'Richard Tucker']",0
15293,1998,Got You (Where I Want You),['The Flys'],8
117313,1982,New Religion - 2001 Remaster,['Duran Duran'],2
24247,1947,Aeso Se Jee Na Lagaye Koi,['Suraiya'],8
166409,1999,Also Sprach Zarathustra Op.30: Einleitung (Opening),"['Richard Strauss', 'London Philharmonic Orchestra', 'Klaus Tennstedt']",0
167122,2003,We Will Become Silhouettes - Remastered,['The Shins'],9
92312,2020,Rare,['Selena Gomez'],5
7480,1959,That's All Right,['Elvis Presley'],2
158149,1957,Who Cares,"['Sammy Davis Jr.', 'Carmen McRae']",7
139521,2013,All This Will Happen Again,['Andrew Bayer'],10
118821,1989,Cosmic Thing,"[""The B-52's""]",10
161554,1975,Whirlwind,['Roxy Music'],4
113030,1961,Hip,['Hampton Hawes'],1
148104,1982,"Nocturne No.13 In C Minor, Op.48 No.1","['Frédéric Chopin', 'Daniel Barenboim']",0
111632,1954,I Had Someone Else Before I Had You,['Damita Jo'],7
43337,1950,That's Loyalty,"['Betty Hutton', 'Robert Norberg']",11
82250,1969,Désormais,['Charles Aznavour'],0
49585,1981,Break It To Me Gently,['Angela Bofill'],0
40101,1934,Kudrat Aaya Chamke,['Phiroz Dastur'],10
12300,1983,Breaking the Chains,['Dokken'],4
160195,1968,The Lord's Prayer,['Jim Nabors'],0
79576,1956,If I Could Be With You (One Hour Tonight) - Instrumental,['Nat King Cole'],1
149489,1989,Sugar Coated Love,['Lou Ann Barton'],1
66156,1975,Bohemian Rhapsody - Operatic Section / 2011 A Cappella Mix,['Queen'],10
138225,2007,Valerie (feat. Amy Winehouse) - Version Revisited,"['Mark Ronson', 'Amy Winehouse']",1
64994,1969,You Can Make It If You Try,['Sly & The Family Stone'],6
127060,1951,Malhar,['Lata Mangeshkar'],5
125761,1942,"Incidental Music to A Midsummer Night's Dream, Op. 61: No. 9, Wedding March","['Felix Mendelssohn', 'Arturo Toscanini']",0
97037,1961,"Danse macabre, Op. 40, R. 171 - Remastered 2013","['Camille Saint-Saëns', 'Leonard Bernstein', 'New York Philharmonic']",7
122088,2006,King and Country,['Jeremy Soule'],6
104598,1999,I Like Dirt,['Red Hot Chili Peppers'],4
164138,1988,Time After Time,['Tuck & Patti'],0
143038,1954,"Waltz, Op. 42 ""Grande valse"" in A-Flat Major","['Frédéric Chopin', 'Arthur Rubinstein']",8
22465,1938,Der Freischütz: Act 3: Intermezzo,"['Carl Maria von Weber', 'Berliner Philharmoniker']",9
137761,2004,Back on the Road Again,['REO Speedwagon'],8
44437,1956,Angel Eyes,['Oscar Peterson'],8
135028,1991,Clean Sheets,['Descendents'],7
115076,1971,Más Que Nada,['Maria Creuza'],0
5244,1948,Un Siglo de Ausencia - Remasterizado,['Los Panchos'],9
88872,2003,The Christmas Waltz,"['Denis Solee', 'The Jeff Steinberg Orchestra']",9
3545,1939,Line Em',['Lead Belly'],9
42020,1944,Jala Patang To Is Mein Qasoor,['Khursheed Bano'],4
159018,1962,Blues to You - Alternate Take 1,['John Coltrane'],10
80279,1959,Lucky To Be Me,['Bill Evans Trio'],4
1855,1931,"Werther, Acte II: Mais celle qui devint ma femme","['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",1
6409,1954,Over The Rainbow,['Judy Garland'],8
6227,1953,I Can Do Without You,"['Doris Day', 'Howard Keel']",2
21312,1932,Il tamburo della banda d'Affori,"['Dea Garbaccio', 'Aldo Donà', 'Nella Colombo']",0
43213,1950,This Nearly Was Mine,['Richard Rodgers'],0
44440,1956,I Never Will Marry,['The Kossoy Sisters'],0
70373,1996,I've Never Been There,['Yann Tiersen'],7
132442,1978,No Lullaby - 2003 Remaster,['Jethro Tull'],9
5950,1951,Hi Beck,"['Miles Davis', 'Lee Konitz']",0
142948,1954,Mambo,['Antonio Diaz Mena'],8
158699,1960,Nomeva,['Miriam Makeba'],7
131448,1973,It Hurts Me Too,"['Mike Bloomfield', 'John Paul Hammond', 'Dr. John']",2
87262,1995,The Sad Ballad of Danny Boy,['Floater'],1
146628,1975,Really Rosie,['Carole King'],7
42919,1948,La Bohème: Act I - Questo Mar Rosso mi ammollisce e assidera,"['Giacomo Puccini', 'Giuseppe Antonicelli', 'Metropolitan Opera Orchestra']",5
124143,2017,Barcelona,['Ed Sheeran'],1
35065,2002,Poison,['Bell Biv DeVoe'],6
52329,1995,Geek Stink Breath,['Green Day'],11
87154,1994,Summertime Blues,['Alan Jackson'],7
37299,2013,Wade In Your Water,['Common Kings'],7
101535,1984,Helpless (You Took My Love),['The Flirts'],2
36630,2010,Only Girl (In The World),['Rihanna'],11
143201,1955,Kagda Ya Pyann,['Theodore Bikel'],9
30038,1977,Sweet Is the Night,['Electric Light Orchestra'],4
47945,1973,Still In Saigon,['The Charlie Daniels Band'],8
148988,1986,I Really Didn't Mean It,['Luther Vandross'],6
148066,1982,Chant No. 1 (I Don't Need This Pressure On) - 2010 Remaster,['Spandau Ballet'],11
48599,1976,"Oh, Sister",['Bob Dylan'],7
152706,2005,You're the Inspiration - 2003 Remaster,['Chicago'],11
28045,1967,The Red Blouse,['Antônio Carlos Jobim'],1
79916,1958,"Rose, Rose, I Love You",['Frankie Laine'],0
165865,1996,Hard To Make A Stand,['Sheryl Crow'],0
118276,1987,Till I'm Too Old To Die Young,['Moe Bandy'],3
22474,1938,Ae Dard Zara Dam Le,['Amir Jan'],0
152437,2004,HERO 〜希望の歌〜,['FLOW'],0
62537,1957,"Baby, Won't You Please Come Home","['Louis Prima', 'Sam Butera & The Witnesses', 'Keely Smith']",3
33562,1995,You Learn - 2015 Remaster,['Alanis Morissette'],8
29873,1976,Baby's Tears Blues,['Mort Garson'],7
168891,2012,Run,['Daughter'],7
83749,1977,(Get A) Grip [on Yourself] - 1996 Remaster,['The Stranglers'],7
36505,2009,Don't Stop Believin' (Glee Cast Version),['Glee Cast'],7
41029,1939,Number Five Blues,['Sonny Boy Williamson I'],10
50716,1987,Lo Tengo Decidido,['Bronco'],10
38390,2019,Canyon Moon,['Harry Styles'],2
149471,1989,Someday,['CeCe Rogers'],9
39831,1933,Sine i Suzanıma Ahım Yeter,['Safiye Ayla'],2
73681,2013,The House Of Wolves,['Bring Me The Horizon'],8
135252,1992,Rival Walk And Discovery,['Randy Edelman'],3
52119,1994,Pero Qué Necesidad,['Juan Gabriel'],0
149097,1987,St. John,['Aerosmith'],9
167943,2007,ChuChu Lovely MuniMuni MuraMura PrinPrin Boron Nururu ReroRero,['MAXIMUM THE HORMONE'],8
97619,1964,"Symphony No. 3 in F Major, Op. 90: 3. Poco allegretto","['Johannes Brahms', 'Berliner Philharmoniker', 'Herbert von Karajan']",0
154607,2015,Worth - Full Version,['Anthony Brown & group therAPy'],2
29177,1973,Jesus Is Waiting,['Al Green'],4
117377,1982,Baby Please Don't Go,['Restless'],1
62755,1958,Oleo - Edited Without False Start,['Miles Davis Quintet'],10
165477,1994,TECHNOVA,['TOWA TEI'],5
112932,1960,Falling In Love,['Sam Cooke'],5
151321,1998,Earth Moon Transit,['Duster'],7
3973,1941,Finale / End Title,['Alfred Newman'],1
41457,1941,Jinki Jawani Unka Zamana,"['Shobhana Samarth', 'Kantilal']",6
53105,1999,Til I Hear It From You,['Gin Blossoms'],9
145308,1968,Ché Ché Colé,"['Willie Colón', 'Héctor Lavoe']",0
68375,1986,Digging Your Scene,['The Blow Monkeys'],9
138471,2008,Walking On Air,['Kerli'],8
89242,2005,Amnesia,['Los Traileros Del Norte'],8
17148,2007,Weird Fishes/ Arpeggi,['Radiohead'],11
7625,1960,Ring-A-Ding-Ding,['Frank Sinatra'],10
65902,1974,Atlantis,['Dory Previn'],5
18788,2015,It's Quiet Uptown,"['Renée Elise Goldsberry', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",5
151202,1997,La Jefa,['Grupo Exterminador'],7
64671,1968,Over-Lovin' You,['The Electric Flag'],7
138823,2010,Mary,['Kings of Leon'],4
65246,1971,Caught in a Dream,['Alice Cooper'],9
26958,1962,Young Boy Blues - Mono,['Ben E. King'],0
45926,1963,Runaround Sue,['Del Shannon'],2
74812,2018,When Legends Rise,['Godsmack'],4
65052,1970,Crazy Arms,['Willie Nelson'],2
12914,1986,Dress Down,['秋元薫'],0
72707,2008,Do You Know What I'm Seeing?,['Panic! At The Disco'],8
107054,2011,Esa Hembra Es Mala,['Gloria Trevi'],9
101900,1986,Manantial de Corazón,['Yordano'],7
83490,1975,Softly,['Gordon Lightfoot'],0
63881,1964,Cod'ine,['Buffy Sainte-Marie'],8
107218,2012,El Original,['Jessie Morales El Original De La Sierra'],8
62155,1955,Swedish Schnapps,['Charlie Parker Quintet'],10
63783,1963,You're Stronger Than Me - Non-Orchestra Version,['Patsy Cline'],8
34348,1999,What If,['Creed'],2
40696,1937,No Cantes Ese Tango - Remasterizado,"['Francisco Canaro', 'Roberto Maida']",7
115309,1972,The Late John Garfield Blues,['John Prine'],7
24518,1949,The Cowman's Prayer,"['Roy Rogers', 'Dale Evans']",0
140216,2017,Sunburn,['DROELOE'],0
136691,1999,Recuerdos de una Noche,['Los Originales Pasteles Verdes Del Peru'],0
98517,1969,It Keeps Right On A-Hurtin',['Elvis Presley'],7
74616,2017,Shape of You,['Ed Sheeran'],1
13367,1988,I'm on My Way,['The Proclaimers'],8
51716,1992,Twilight Zone - Original Mix,['2 Unlimited'],6
114554,1968,Sunshine Superman,"['Gábor Szabó', 'Jim Stewart', 'Hal Gordon', 'Jimmy Keltner', 'Louis Kabok']",0
100271,1978,No Limit,['Breakwater'],1
132798,1980,Woolly Bully,['Bad Manners'],0
72108,2005,Colors,['Amos Lee'],7
163798,1986,"Guitars, Cadillacs - 45 Version",['Dwight Yoakam'],9
95614,1954,This Can't Be Love,"[""Cal Tjader's Modern Mambo Quintet""]",0
169381,2014,My Heart I Surrender,['I Prevail'],2
87706,1997,Rock Me Baby,"['B.B. King', 'Eric Clapton']",7
130519,1968,Follow Me,"['Frank Sinatra', 'Duke Ellington']",2
37934,2017,El Color de Tus Ojos,['Banda MS de Sergio Lizárraga'],8
118189,1986,Here Comes the Knight,['Van Morrison'],7
106628,2009,Sufriendo a Solas,['Lupillo Rivera'],10
91958,2018,Not Your Barbie Girl,['Ava Max'],6
130525,1968,As the World Rises and Falls,['The West Coast Pop Art Experimental Band'],9
128377,1958,Take Me As I Am,['Don Gibson'],5
12590,1984,Amor Eterno,['Rocío Dúrcal'],0
123372,2013,Dixieland Delight (Dee Jay Silver Mix) (feat. Nappy Roots),"['Dee Jay Silver', 'Alabama', 'Nappy Roots']",7
3018,1937,I Must Have That Man (with Teddy Wilson & His Orchestra),"['Billie Holiday', 'Teddy Wilson']",1
84445,1980,Calle Melancolia,['Joaquín Sabina'],3
125936,1945,"Violin Sonata No. 3 in D Minor, Op. 108: II. Adagio","['Johannes Brahms', 'William Kapell', 'Jascha Heifetz']",2
45170,1959,Milkcow Blues Boogie,['Elvis Presley'],7
62258,1956,September In The Rain - Instrumental,['Red Garland Trio'],3
153082,2007,Main Agar Kahoon,"['Sonu Nigam', 'Shreya Ghoshal']",5
58193,1930,Chinita - Instrumental (Remasterizado),['Francisco Canaro'],6
117124,1981,A.D. 1958,['Styx'],9
137955,2005,Me Quedé Sin Nadie,['La Autoridad De La Sierra'],10
49782,1982,Correction In Direction (Remastered 2020),['Zarbo'],5
152229,2003,Definitely Maybe,['FM Static'],4
64884,1969,Live Wire,['The Meters'],5
73141,2010,Cumbia En La Playa,['Grupo Kual?'],10
112076,1956,Drinking Wine Spo-Dee-O-Dee,"[""Johnny Burnette & The Rock 'N' Roll Trio""]",9
147050,1977,Old Paint,['Linda Ronstadt'],8
67774,1983,A Million To One,['KISS'],9
80668,1961,Twisted Blues,['Wes Montgomery'],6
85860,1987,March of the Celts,['Enya'],6
66325,1976,California Jam,['Klaatu'],2
170560,2020,Tattoo,['Rauw Alejandro'],9
36076,2007,Ahora Es,['Wisin & Yandel'],11
32403,1989,Fishin' in the Dark,['Nitty Gritty Dirt Band'],2
33554,1995,When I Hear Music,['Debbie Deb'],1
132731,1979,High On Your Love Suite / One Mo Hit (Of Your Love) - Medley,['Rick James'],2
62809,1958,La Bohème: Che gelida manina! (Rodolfo) (1997 Digital Remaster),"['Giacomo Puccini', 'Giuseppe Di Stefano', 'Antonino Votto', 'Orchestra Del Teatro Alla Scala Di Milan', 'Orchestra Del Teatro Alla Scala, Milano']",8
103939,1996,Little Bit Is Better Than Nada,['Texas Tornados'],7
164958,1992,The Answer,['Bad Religion'],0
159971,1967,Home From The Forest,['Gordon Lightfoot'],2
167812,2006,Scalliwag,['Gaelic Storm'],2
101454,1983,U Bring The Freak Out,['Rick James'],8
157202,1953,"Bellini: I Puritani, Act 1: ""Ma tu già mi fuggi?"" (Elvira, Bruno, Riccardo, Giorgio, Chorus)","['Vincenzo Bellini', 'Maria Callas', 'Angelo Mercuriali', 'Coro Del Teatro Alla Scala Di Milano', 'Nicola Rossi-Lemeni', 'Orchestra Del Teatro Alla Scala, Milano', 'Rolando Panerai', 'Tullio Serafin']",5
90686,2012,Dreaming,['Mac DeMarco'],11
49650,1982,Night of the Living Dead,['Misfits'],0
115010,1970,I Found That Girl,['The Jackson 5'],3
44525,1956,"Piano Sonata in B Minor, Op. 5, TrV 103: II. Adagio cantabile","['Richard Strauss', 'Glenn Gould']",4
154815,2017,Shell Dem - Shutdown Riddim,['Stone Bwoy'],1
103510,1994,Sealed With A Kiss,['Brian Hyland'],5
59902,1944,"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro","['Wolfgang Amadeus Mozart', 'Wiener Philharmoniker', 'Karl Böhm']",7
66675,1978,Lotta Love - 2016 Remaster,['Neil Young'],2
157722,1955,I Got It Bad and That Ain't Good,['Pete Jolly Quartet'],8
4392,1943,"Chandni Raat Hai Chandni Raat (From ""Mohabbat"")",['K.C.Dey'],0
107289,2013,Second Chances,['Gregory Alan Isakov'],4
149651,1990,O Holy Night,['Jim Brickman'],0
81410,1965,Pain In My Heart,['The Rolling Stones'],7
41795,1942,Mavi Kelebek,"['Ibrahim Özgür', 'Park Otel Orkestrası']",0
96918,1961,Half Ain't Been Told,['Otis Spann'],9
160688,1970,The Cage,['Elton John'],5
83121,1974,Semi Suite,['Tom Waits'],7
73628,2012,Language,['Porter Robinson'],6
102443,1988,Someday (You'll Want Me To Want You) - Single Version,"['Patsy Cline', 'The Jordanaires']",1
143825,1958,Come see,['Woody Guthrie'],10
30519,1979,Spanish Bombs,['The Clash'],9
167348,2004,Sway,['The Pussycat Dolls'],7
31273,1983,Burning Up,['Madonna'],6
16303,2003,Hey Ya! - Radio Mix,['OutKast'],0
124879,2020,Rare,['Selena Gomez'],5
69304,1991,Muchachita De Ojos Claros,['Joan Sebastian'],10
21575,1934,Golondrinas - Remasterizado,"['Francisco Canaro', 'Roberto Maida']",4
